EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BR_(RTN)_nT,BT_(RTN)_nT,BN_(RTN)_nT,FIELD_MAGNITUDE_AVG._nT,BULK_FLOW_SPEED_km/s,ELEVATION_ANGLE_Deg,AZIMUTH_ANGLE_Deg,ION_DENSITY_N/cm3,TEMPERATURE_Deg_K
 2019-09-21T10:00:00.000Z,7.1,281,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,346,-1.4,-2.2,8.6,50450
 2019-09-21T11:00:00.000Z,7.1,281.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,339,-3.4,-0.3,7.8,43165
 2019-09-21T12:00:00.000Z,7.1,281.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,337,-4.3,0.4,8,43129
 2019-09-21T13:00:00.000Z,7.1,281.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,337,-4.1,1.3,8.5,40404
 2019-09-21T14:00:00.000Z,7.1,281.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,334,-2.9,0.7,8.4,47553
 2019-09-21T15:00:00.000Z,7.1,281.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,332,-1.4,0.9,7.3,48926
 2019-09-21T16:00:00.000Z,7.1,281.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,335,-1.3,0.1,7.2,52443
 2019-09-21T17:00:00.000Z,7.1,281.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,340,0,0.9,7,53024
 2019-09-21T18:00:00.000Z,7.1,281.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,345,-0.1,1.2,6.3,42771
 2019-09-21T19:00:00.000Z,7.1,281.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,344,0,1.3,6.1,41725
 2019-09-21T20:00:00.000Z,7.1,281.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,342,0.6,1.1,5.7,40410
 2019-09-21T21:00:00.000Z,7.1,281.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,341,0.5,0.9,5.5,35782
 2019-09-21T22:00:00.000Z,7.1,281.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,342,0.6,1,5.8,25814
 2019-09-21T23:00:00.000Z,7.1,281.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,341,0.6,0.3,5.2,15599
 2019-09-22T00:00:00.000Z,7.1,281.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,339,0.7,0.3,4.7,14708
 2019-09-22T01:00:00.000Z,7.1,281.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,336,0.4,0.2,4.8,14853
 2019-09-22T02:00:00.000Z,7.1,281.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,337,0.2,0,4.9,16412
 2019-09-22T03:00:00.000Z,7.1,281.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,338,0.3,0.1,4.9,19200
 2019-09-22T04:00:00.000Z,7.1,281.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,336,0,0.3,4.5,18284
 2019-09-22T05:00:00.000Z,7.1,281.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,338,-0.4,0.3,4.7,17816
 2019-09-22T06:00:00.000Z,7.1,281.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,343,-0.6,0.3,4.6,28443
 2019-09-22T07:00:00.000Z,7.1,281.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,347,-1,0.6,4.9,30261
 2019-09-22T08:00:00.000Z,7.1,281.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,343,-1.6,0,4.7,29740
 2019-09-22T09:00:00.000Z,7.1,282,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,342,-2.2,-0.5,5.6,25537
 2019-09-22T10:00:00.000Z,7.1,282,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,344,-2.4,-0.2,6.7,22195
 2019-09-22T11:00:00.000Z,7.1,282,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,348,-2.6,1.2,8.6,23263
 2019-09-22T12:00:00.000Z,7.1,282.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,344,-2.8,1.2,8.4,24308
 2019-09-22T13:00:00.000Z,7.1,282.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,350,-2.6,1,9.6,21599
 2019-09-22T14:00:00.000Z,7.1,282.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,349,-3,0.3,10.1,20692
 2019-09-22T15:00:00.000Z,7.1,282.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,347,-3.8,0.4,10.7,23448
 2019-09-22T16:00:00.000Z,7.1,282.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,346,-4.7,0.4,8.4,20845
 2019-09-22T17:00:00.000Z,7.1,282.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,347,-4.3,-0.7,10.6,16749
 2019-09-22T18:00:00.000Z,7.1,282.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,343,-3.5,-0.8,10,16710
 2019-09-22T19:00:00.000Z,7.1,282.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,339,-3.6,-0.1,10.6,14594
 2019-09-22T20:00:00.000Z,7.1,282.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,333,-4.3,0.3,10.4,11962
 2019-09-22T21:00:00.000Z,7.1,282.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,328,-3.6,0.4,9.1,11473
 2019-09-22T22:00:00.000Z,7.1,282.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,325,-2.6,0.7,9.5,12873
 2019-09-22T23:00:00.000Z,7.1,282.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,331,-0.8,-0.6,6.1,15656
 2019-09-23T00:00:00.000Z,7.1,282.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,324,-1.1,0,6.6,18495
 2019-09-23T01:00:00.000Z,7.1,282.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,321,-0.4,-0.2,6.4,22332
 2019-09-23T02:00:00.000Z,7.1,282.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,320,-0.1,-0.3,6.3,23648
 2019-09-23T03:00:00.000Z,7.1,282.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,320,0.2,-1,5.2,15296
 2019-09-23T04:00:00.000Z,7.1,282.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,314,0,-0.2,6.2,15515
 2019-09-23T05:00:00.000Z,7.1,282.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,312,-0.2,-0.6,6.3,17584
 2019-09-23T06:00:00.000Z,7.1,282.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 2019-09-23T07:00:00.000Z,7.1,282.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,308,-0.4,-0.6,6.3,18133
 2019-09-23T08:00:00.000Z,7.1,282.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,308,-1.1,-1.9,7.2,12842
 2019-09-23T09:00:00.000Z,7.1,282.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,312,1,-1.4,5.4,12906
 2019-09-23T10:00:00.000Z,7.1,283,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,307,0.7,-0.6,6.4,14029
 2019-09-23T11:00:00.000Z,7.1,283,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,309,0.9,-1.5,4.9,13021
 2019-09-23T12:00:00.000Z,7.1,283.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,309,1.2,-1.4,7.8,14030
 2019-09-23T13:00:00.000Z,7.1,283.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,312,1.7,-3.1,7,18425
 2019-09-23T14:00:00.000Z,7.1,283.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,310,1.1,-3.9,6.3,27404
 2019-09-23T15:00:00.000Z,7.1,283.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,309,0.1,-3.3,6.4,27312
 2019-09-23T16:00:00.000Z,7.1,283.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,311,0.2,-3.3,6,28762
 2019-09-23T17:00:00.000Z,7.1,283.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,312,-0.3,-2.8,6.3,30640
 2019-09-23T18:00:00.000Z,7.1,283.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,314,-0.5,-2.2,7.6,32629
 2019-09-23T19:00:00.000Z,7.1,283.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,313,0.2,-1.5,7.8,35718
 2019-09-23T20:00:00.000Z,7.1,283.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,313,0.7,-1.2,8,35298
 2019-09-23T21:00:00.000Z,7.1,283.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,314,0.6,-0.7,8.9,40064
 2019-09-23T22:00:00.000Z,7.1,283.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,322,1.2,-1.1,10.9,39879
 2019-09-23T23:00:00.000Z,7.1,283.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,327,1.8,0.2,14.4,32962
 2019-09-24T00:00:00.000Z,7.1,283.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,322,0.4,0.9,12.3,32899
 2019-09-24T01:00:00.000Z,7,283.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,319,0.8,0.9,13.9,29442
 2019-09-24T02:00:00.000Z,7,283.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,319,0.4,1.9,14.1,21728
 2019-09-24T03:00:00.000Z,7,283.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,319,1.1,1.9,10.2,25786
 2019-09-24T04:00:00.000Z,7,283.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,316,1.8,1.8,9.6,21632
 2019-09-24T05:00:00.000Z,7,283.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,315,1.7,2.8,7.9,25388
 2019-09-24T06:00:00.000Z,7,283.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,312,2.8,2.3,7.3,22616
 2019-09-24T07:00:00.000Z,7,283.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,307,2.5,1.5,7.1,23740
 2019-09-24T08:00:00.000Z,7,283.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,307,0.9,-1.6,7.8,38231
 2019-09-24T09:00:00.000Z,7,283.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,310,0.8,-0.1,9,47654
 2019-09-24T10:00:00.000Z,7,284,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,308,0.6,0.7,9.4,47292
 2019-09-24T11:00:00.000Z,7,284,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,299,1.1,0.3,8.3,46376
 2019-09-24T12:00:00.000Z,7,284,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,297,1.3,0.8,7.7,49720
 2019-09-24T13:00:00.000Z,7,284.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,330,2.8,4.3,12.9,68252
 2019-09-24T14:00:00.000Z,7,284.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,363,2.8,5,23.2,90631
 2019-09-24T15:00:00.000Z,7,284.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,369,2,3.2,21,100160
 2019-09-24T16:00:00.000Z,7,284.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,374,1.1,4.2,21.3,103675
 2019-09-24T17:00:00.000Z,7,284.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,402,-0.7,0.6,23.9,64856
 2019-09-24T18:00:00.000Z,7,284.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,444,-5.1,-2.8,9.9,212171
 2019-09-24T19:00:00.000Z,7,284.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,460,-3.5,-6.5,12.7,289226
 2019-09-24T20:00:00.000Z,7,284.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,460,-2,-6.6,12.6,289792
 2019-09-24T21:00:00.000Z,7,284.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,448,-1.7,-6,11,286754
 2019-09-24T22:00:00.000Z,7,284.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,451,-2.1,-5,9.8,230581
 2019-09-24T23:00:00.000Z,7,284.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,499,-1.6,-1.7,4.8,147526
 2019-09-25T00:00:00.000Z,7,284.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,497,-1.1,-2.3,4.1,132816
 2019-09-25T01:00:00.000Z,7,284.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,496,-1,-2.4,4.4,138126
 2019-09-25T02:00:00.000Z,7,284.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,488,-0.6,-2.9,4.8,122154
 2019-09-25T03:00:00.000Z,7,284.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,481,0.3,-1.9,3.9,108220
 2019-09-25T04:00:00.000Z,7,284.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,482,-0.5,-2.1,4.3,134758
 2019-09-25T05:00:00.000Z,7,284.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,492,-0.8,-2.5,4.3,122196
 2019-09-25T06:00:00.000Z,7,284.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,475,-0.7,-1.5,4.2,116635
 2019-09-25T07:00:00.000Z,7,284.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,468,-0.1,-1.4,4,95748
 2019-09-25T08:00:00.000Z,7,284.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,465,0.3,-1.6,3.5,91064
 2019-09-25T09:00:00.000Z,7,284.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,463,0.7,-1.7,3.7,93677
 2019-09-25T10:00:00.000Z,7,285,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,455,0.8,-0.6,3.8,90164
 2019-09-25T11:00:00.000Z,7,285,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,442,0,-0.4,3.5,74250
 2019-09-25T12:00:00.000Z,7,285,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,428,-0.2,0.8,3.6,65353
 2019-09-25T13:00:00.000Z,7,285.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,435,0.3,1,4.3,63343
 2019-09-25T14:00:00.000Z,7,285.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,422,-0.2,0.9,5.1,62142
 2019-09-25T15:00:00.000Z,7,285.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,415,-0.7,0.5,5.8,49368
 2019-09-25T16:00:00.000Z,7,285.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,398,-1.4,-0.2,6.7,43063
 2019-09-25T17:00:00.000Z,7,285.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,399,-1.6,-0.5,6.4,46455
 2019-09-25T18:00:00.000Z,7,285.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,395,-2.5,-0.2,6.3,46418
 2019-09-25T19:00:00.000Z,7,285.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,391,-2.4,-0.2,6.2,48138
 2019-09-25T20:00:00.000Z,7,285.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,385,-1.8,0.1,5.9,44919
 2019-09-25T21:00:00.000Z,7,285.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,384,-1.3,0,6.2,50388
 2019-09-25T22:00:00.000Z,7,285.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,384,-1.4,-0.2,6.3,50258
 2019-09-25T23:00:00.000Z,7,285.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,380,-1.7,0.5,6.5,46246
 2019-09-26T00:00:00.000Z,7,285.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,387,-1.8,0,5.7,39777
 2019-09-26T01:00:00.000Z,7,285.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,379,-0.4,0.6,5.2,46992
 2019-09-26T02:00:00.000Z,7,285.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,373,-0.4,0.1,5.2,44097
 2019-09-26T03:00:00.000Z,7,285.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,386,-0.8,0.3,5.6,36383
 2019-09-26T04:00:00.000Z,7,285.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,384,0,-0.2,5.4,40036
 2019-09-26T05:00:00.000Z,7,285.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,391,-1.5,-0.2,4.6,42662
 2019-09-26T06:00:00.000Z,7,285.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,395,-1.3,-1.3,5.3,42887
 2019-09-26T07:00:00.000Z,7,285.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,392,-1.1,-2.6,4.2,54661
 2019-09-26T08:00:00.000Z,7,285.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,391,-1.1,-2.7,3.9,54585
 2019-09-26T09:00:00.000Z,7,285.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,386,-2,-1.5,3.5,55678
 2019-09-26T10:00:00.000Z,7,285.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,390,-2.5,-2.2,3.7,63966
 2019-09-26T11:00:00.000Z,7,286,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,391,-2.3,-1.6,3.7,61701
 2019-09-26T12:00:00.000Z,7,286,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,387,-1.9,-1.5,3.7,59403
 2019-09-26T13:00:00.000Z,7,286.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,383,-2.2,-1.4,3.6,57661
 2019-09-26T14:00:00.000Z,7,286.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,386,-1.3,-2.1,3.7,47496
 2019-09-26T15:00:00.000Z,7,286.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,384,-0.2,-1.7,3.6,44063
 2019-09-26T16:00:00.000Z,7,286.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,382,-0.3,-1.2,3.3,40816
 2019-09-26T17:00:00.000Z,7,286.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,379,-0.4,-1.5,3.4,35973
 2019-09-26T18:00:00.000Z,7,286.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,369,-1.1,-1.4,3.9,33591
 2019-09-26T19:00:00.000Z,7,286.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,367,-0.8,-1.1,4.3,30254
 2019-09-26T20:00:00.000Z,7,286.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,360,-0.2,0.2,4.6,28661
 2019-09-26T21:00:00.000Z,7,286.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,355,0,0.5,5,25250
 2019-09-26T22:00:00.000Z,7,286.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,353,-0.7,0.7,5,24849
 2019-09-26T23:00:00.000Z,7,286.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,351,-0.6,0.9,5.4,21576
 2019-09-27T00:00:00.000Z,7,286.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,348,-0.7,1.5,5.6,19956
 2019-09-27T01:00:00.000Z,7,286.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,345,-0.7,1.7,5.8,20447
 2019-09-27T02:00:00.000Z,7,286.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,343,-0.9,1.7,5.5,17477
 2019-09-27T03:00:00.000Z,6.9,286.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,342,-0.4,1.3,5.4,14901
 2019-09-27T04:00:00.000Z,6.9,286.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,341,0.2,1.3,5.5,12771
 2019-09-27T05:00:00.000Z,6.9,286.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,341,-0.2,1.5,5.7,12718
 2019-09-27T06:00:00.000Z,6.9,286.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,357,0.5,3.9,10.9,20727
 2019-09-27T07:00:00.000Z,6.9,286.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,366,1.7,6.3,17.7,31286
 2019-09-27T08:00:00.000Z,6.9,286.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,366,0.9,6.2,19.1,28993
 2019-09-27T09:00:00.000Z,6.9,286.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,362,0.7,6.1,20,24898
 2019-09-27T10:00:00.000Z,6.9,286.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,371,3,8,30.6,27668
 2019-09-27T11:00:00.000Z,6.9,287,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,370,3.8,8.9,35,27805
 2019-09-27T12:00:00.000Z,6.9,287,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,414,3,5,14.3,104949
 2019-09-27T13:00:00.000Z,6.9,287.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,484,1,-0.5,9.3,157744
 2019-09-27T14:00:00.000Z,6.9,287.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,554,-4.2,-2.3,7.8,349979
 2019-09-27T15:00:00.000Z,6.9,287.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,587,-2.9,-3.2,8.8,362488
 2019-09-27T16:00:00.000Z,6.9,287.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,580,-2.8,-3.9,8.7,364251
 2019-09-27T17:00:00.000Z,6.9,287.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,605,-2.8,-4,7.8,304179
 2019-09-27T18:00:00.000Z,6.9,287.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,594,-1.6,-5.9,6.9,286739
 2019-09-27T19:00:00.000Z,6.9,287.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,601,-4,-5.3,7.3,335568
 2019-09-27T20:00:00.000Z,6.9,287.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,610,-3.6,-6.1,6.3,376979
 2019-09-27T21:00:00.000Z,6.9,287.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,666,0.4,-4.7,4.5,287241
 2019-09-27T22:00:00.000Z,6.9,287.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,678,0.3,-5.6,4.8,289283
 2019-09-27T23:00:00.000Z,6.9,287.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,691,0.7,-2.6,3.2,262952
 2019-09-28T00:00:00.000Z,6.9,287.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,695,0.7,-1.8,3.1,250189
 2019-09-28T01:00:00.000Z,6.9,287.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,676,0.7,-2.7,3.1,261244
 2019-09-28T02:00:00.000Z,6.9,287.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,655,0.1,-1.9,3.2,238792
 2019-09-28T03:00:00.000Z,6.9,287.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,662,-0.2,-0.7,3,261604
 2019-09-28T04:00:00.000Z,6.9,287.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,642,-0.2,-2.2,2.8,231827
 2019-09-28T05:00:00.000Z,6.9,287.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,638,-1.2,-1.6,2.6,212196
 2019-09-28T06:00:00.000Z,6.9,287.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,661,1,0,3,229560
 2019-09-28T07:00:00.000Z,6.9,287.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,633,0.7,-1.6,2.7,188878
 2019-09-28T08:00:00.000Z,6.9,287.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,640,1.5,-0.3,3.3,178015
 2019-09-28T09:00:00.000Z,6.9,287.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,662,-0.5,-0.1,3.3,212928
 2019-09-28T10:00:00.000Z,6.9,287.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,647,-1.7,-3.3,3.4,210531
 2019-09-28T11:00:00.000Z,6.9,288,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,640,-0.4,-1.3,3,193047
 2019-09-28T12:00:00.000Z,6.9,288,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,624,-0.3,-0.7,2.6,170402
 2019-09-28T13:00:00.000Z,6.9,288,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,625,-0.8,-3,2.5,170579
 2019-09-28T14:00:00.000Z,6.9,288.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,658,-1.8,-3.5,2.6,170970
 2019-09-28T15:00:00.000Z,6.9,288.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,653,-1.2,-2.1,2.5,173575
 2019-09-28T16:00:00.000Z,6.9,288.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,653,-0.1,-1.3,2.5,186764
 2019-09-28T17:00:00.000Z,6.9,288.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,662,-1.6,-4.1,2.4,182944
 2019-09-28T18:00:00.000Z,6.9,288.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,651,-2.7,-2.3,2.4,183670
 2019-09-28T19:00:00.000Z,6.9,288.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,630,-0.9,-2,2.3,181302
 2019-09-28T20:00:00.000Z,6.9,288.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,641,-2.3,-1.2,2.3,176255
 2019-09-28T21:00:00.000Z,6.9,288.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,642,-2.9,-1.2,2.1,158425
 2019-09-28T22:00:00.000Z,6.9,288.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,634,-1.3,-0.9,2.2,145126
 2019-09-28T23:00:00.000Z,6.9,288.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,622,1,-2.4,2.2,144552
 2019-09-29T00:00:00.000Z,6.9,288.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,584,0,-1.4,2.5,166156
 2019-09-29T01:00:00.000Z,6.9,288.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,588,-2.3,0.2,2.2,136681
